user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U2895,P216,美妆_商品216,美妆,2025-07-26T05:57:07.322+08:00,2025-07-26T06:27:07.322+08:00,,1112.25,
U2077,P277,美妆_商品277,美妆,2025-07-28T17:24:06.322+08:00,,,1099.84,
U4861,P315,数码_商品315,数码,2025-07-28T22:37:07.322+08:00,,2025-07-28T23:26:07.322+08:00,1320.93,1258.25
U1961,P343,男装_商品343,男装,2025-07-27T18:34:10.322+08:00,,2025-07-27T19:30:10.322+08:00,645.77,622.1
U3386,P149,美妆_商品149,美妆,,,,1813.21,
U2911,P142,男装_商品142,男装,2025-07-28T20:21:40.322+08:00,2025-07-28T20:31:40.322+08:00,,576.98,
U4833,P332,美妆_商品332,美妆,2025-07-26T04:59:44.322+08:00,2025-07-26T05:25:44.322+08:00,,1454.53,
U1967,P220,美妆_商品220,美妆,2025-07-28T02:01:15.322+08:00,,,50.45,
U2502,P250,数码_商品250,数码,2025-07-28T10:08:27.322+08:00,,,537.63,
U5675,P298,数码_商品298,数码,2025-07-29T18:53:40.322+08:00,,,112.86,
U8104,P137,女装_商品137,女装,2025-07-31T18:50:53.322+08:00,,,1954.12,
U8721,P337,男装_商品337,男装,2025-07-31T01:25:03.322+08:00,2025-07-31T01:49:03.322+08:00,,117.67,
U8166,P253,数码_商品253,数码,2025-07-31T10:35:40.322+08:00,,2025-07-31T10:52:40.322+08:00,1494.59,1532.77
U6730,P322,男装_商品322,男装,2025-08-01T06:42:26.322+08:00,,,1595.04,
U8802,P340,女装_商品340,女装,2025-07-26T01:32:42.322+08:00,,2025-07-26T02:32:42.322+08:00,155.81,157.5
U2186,P319,女装_商品319,女装,2025-07-28T01:57:59.322+08:00,,2025-07-28T02:36:59.322+08:00,1392.2,1391.72
U5145,P213,美妆_商品213,美妆,,,,180.78,
U4030,P212,美妆_商品212,美妆,2025-07-29T20:53:53.322+08:00,2025-07-29T21:21:53.322+08:00,,264.21,
U1213,P254,数码_商品254,数码,,,,203.25,
U4730,P272,男装_商品272,男装,2025-07-29T21:22:05.322+08:00,,,1843.54,
U1116,P238,数码_商品238,数码,,,,1325.86,
U8467,P233,美妆_商品233,美妆,,,,800.18,
U2141,P218,女装_商品218,女装,2025-07-31T05:33:44.322+08:00,,,613.75,
U6548,P240,男装_商品240,男装,,,,1556.55,
U4906,P309,美妆_商品309,美妆,2025-07-30T01:01:48.322+08:00,,,421.38,
U1730,P135,美妆_商品135,美妆,2025-07-29T07:25:34.322+08:00,,,1369.84,
U3435,P253,美妆_商品253,美妆,2025-07-31T02:56:56.322+08:00,2025-07-31T03:23:56.322+08:00,2025-07-31T03:25:56.322+08:00,325.75,338.61
U6881,P111,男装_商品111,男装,2025-07-29T05:33:56.322+08:00,,,1116.61,
U4880,P288,美妆_商品288,美妆,2025-07-30T20:53:32.322+08:00,2025-07-30T20:54:32.322+08:00,,287.34,
U7994,P240,女装_商品240,女装,2025-07-29T13:01:41.322+08:00,,2025-07-29T13:32:41.322+08:00,632.98,658.07
U7884,P296,数码_商品296,数码,2025-07-29T01:39:04.322+08:00,,,517.91,
U2012,P303,美妆_商品303,美妆,2025-07-30T08:45:31.322+08:00,,,736.91,
U2719,P336,美妆_商品336,美妆,2025-07-30T12:55:04.322+08:00,2025-07-30T13:10:04.322+08:00,,88.64,
U7147,P238,男装_商品238,男装,2025-07-29T09:02:46.322+08:00,2025-07-29T09:31:46.322+08:00,,739.85,
U3356,P258,美妆_商品258,美妆,,,,613.27,
U2009,P287,数码_商品287,数码,2025-07-25T16:39:35.322+08:00,,,487.55,
U8908,P332,美妆_商品332,美妆,2025-07-28T11:23:36.322+08:00,2025-07-28T11:37:36.322+08:00,2025-07-28T12:08:36.322+08:00,593.32,596.75
U4474,P266,数码_商品266,数码,2025-07-26T00:53:12.322+08:00,2025-07-26T00:55:12.322+08:00,2025-07-26T01:21:12.322+08:00,219.76,223.51
U4683,P240,数码_商品240,数码,2025-07-28T19:33:25.322+08:00,2025-07-28T19:43:25.322+08:00,2025-07-28T19:42:25.322+08:00,1281.82,1333.51
U9351,P109,女装_商品109,女装,2025-07-29T06:49:48.322+08:00,,,133.1,
U9979,P135,美妆_商品135,美妆,,,,1793.83,
U3786,P244,女装_商品244,女装,2025-07-31T19:12:19.322+08:00,,2025-07-31T20:03:19.322+08:00,164.95,169.15
U2594,P227,男装_商品227,男装,2025-07-27T03:55:33.322+08:00,2025-07-27T04:17:33.322+08:00,,997.12,
