user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U4316,P123,女装_商品123,女装,2025-07-28T20:28:22.322+08:00,2025-07-28T20:43:22.322+08:00,,973.99,
U2935,P112,男装_商品112,男装,,,,1129.0,
U8113,P280,数码_商品280,数码,2025-07-30T16:32:50.322+08:00,,2025-07-30T17:16:50.322+08:00,1818.77,1766.24
U9204,P348,数码_商品348,数码,2025-07-26T16:55:32.322+08:00,,,775.91,
U6734,P209,女装_商品209,女装,2025-07-28T01:21:57.322+08:00,,,1392.99,
U2653,P268,女装_商品268,女装,2025-07-26T04:55:12.322+08:00,,,895.19,
U7415,P334,男装_商品334,男装,2025-07-26T11:47:37.322+08:00,2025-07-26T12:11:37.322+08:00,,1726.28,
U4571,P111,数码_商品111,数码,2025-08-01T03:22:43.322+08:00,2025-08-01T03:25:43.322+08:00,,440.03,
U6340,P123,数码_商品123,数码,,,,1574.19,
U6637,P311,男装_商品311,男装,,,,1141.55,
U2760,P316,男装_商品316,男装,,,,402.59,
U7568,P340,数码_商品340,数码,,,,1561.27,
U7137,P296,女装_商品296,女装,2025-07-26T00:39:00.322+08:00,2025-07-26T01:01:00.322+08:00,,1682.74,
U8487,P270,男装_商品270,男装,2025-07-31T09:15:27.322+08:00,2025-07-31T09:16:27.322+08:00,,661.91,
U5602,P304,数码_商品304,数码,2025-07-30T02:29:03.322+08:00,2025-07-30T02:51:03.322+08:00,2025-07-30T02:56:03.322+08:00,179.9,187.81
U2870,P113,女装_商品113,女装,2025-07-29T13:26:26.322+08:00,2025-07-29T13:50:26.322+08:00,,1588.37,
U1923,P295,女装_商品295,女装,2025-07-25T16:12:59.322+08:00,,2025-07-25T16:58:59.322+08:00,1008.28,971.13
U1588,P221,数码_商品221,数码,2025-07-30T21:41:18.322+08:00,2025-07-30T22:11:18.322+08:00,,1165.51,
U1704,P259,数码_商品259,数码,2025-07-26T06:33:30.322+08:00,2025-07-26T06:34:30.322+08:00,,665.34,
U2560,P116,男装_商品116,男装,2025-08-01T07:28:18.322+08:00,,,1153.56,
U8866,P135,男装_商品135,男装,2025-07-27T23:44:21.322+08:00,,,1603.16,
U5081,P134,美妆_商品134,美妆,2025-07-30T20:17:45.322+08:00,,,1402.38,
U1972,P309,数码_商品309,数码,,,,1675.51,
U3365,P130,女装_商品130,女装,,,,1673.68,
U3473,P202,数码_商品202,数码,2025-07-30T00:53:34.322+08:00,2025-07-30T01:10:34.322+08:00,,369.04,
U3146,P137,女装_商品137,女装,2025-08-01T00:47:13.322+08:00,,2025-08-01T01:26:13.322+08:00,1465.19,1409.78
U7450,P281,数码_商品281,数码,2025-07-31T08:58:24.322+08:00,2025-07-31T09:16:24.322+08:00,,1939.7,
U4139,P228,女装_商品228,女装,2025-07-31T17:55:10.322+08:00,2025-07-31T18:22:10.322+08:00,,295.4,
U2434,P129,数码_商品129,数码,2025-07-29T13:15:42.322+08:00,,,1723.31,
U3948,P108,男装_商品108,男装,2025-07-28T10:02:56.322+08:00,,,419.2,
U3055,P267,美妆_商品267,美妆,2025-07-28T21:52:12.322+08:00,2025-07-28T21:54:12.322+08:00,,1405.86,
U4829,P338,女装_商品338,女装,2025-07-27T15:55:51.322+08:00,2025-07-27T15:58:51.322+08:00,2025-07-27T16:27:51.322+08:00,1590.08,1554.74
U4451,P284,女装_商品284,女装,2025-07-28T07:09:54.322+08:00,,,1943.31,
U8845,P335,数码_商品335,数码,2025-07-30T13:57:06.322+08:00,,,1910.89,
U6715,P243,男装_商品243,男装,2025-07-26T11:57:19.322+08:00,,,891.3,
U2079,P232,男装_商品232,男装,,,,1956.07,
U1749,P102,美妆_商品102,美妆,2025-07-27T05:03:42.322+08:00,,,1657.37,
U1311,P277,男装_商品277,男装,2025-08-01T01:03:03.322+08:00,,,1590.92,
U3946,P345,女装_商品345,女装,2025-07-30T20:27:14.322+08:00,,,32.48,
U1060,P142,美妆_商品142,美妆,2025-07-31T16:42:28.322+08:00,,,179.85,
U6542,P271,数码_商品271,数码,2025-07-29T13:33:29.322+08:00,,,307.02,
U8329,P294,数码_商品294,数码,,,,487.91,
U5287,P314,美妆_商品314,美妆,2025-07-28T05:31:09.322+08:00,2025-07-28T05:42:09.322+08:00,,1695.19,
U3801,P138,美妆_商品138,美妆,2025-07-26T21:44:46.322+08:00,,,288.85,
