user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U9046,P315,女装_商品315,女装,,,,114.47,
U4203,P272,男装_商品272,男装,2025-07-30T06:45:06.322+08:00,,,233.49,
U2600,P225,美妆_商品225,美妆,2025-08-01T07:03:46.322+08:00,,,1401.35,
U7914,P148,数码_商品148,数码,2025-07-26T18:52:09.322+08:00,,,485.43,
U4804,P256,美妆_商品256,美妆,2025-07-28T04:34:29.322+08:00,,,1320.54,
U4987,P249,男装_商品249,男装,2025-07-31T07:47:28.322+08:00,2025-07-31T08:04:28.322+08:00,,730.89,
U6510,P216,数码_商品216,数码,2025-07-26T00:16:10.322+08:00,,,198.13,
U9794,P236,男装_商品236,男装,2025-07-31T07:19:37.322+08:00,2025-07-31T07:34:37.322+08:00,2025-07-31T07:26:37.322+08:00,199.1,192.9
U3837,P117,数码_商品117,数码,2025-07-28T05:14:19.322+08:00,2025-07-28T05:41:19.322+08:00,,371.67,
U1399,P144,美妆_商品144,美妆,2025-07-30T16:12:31.322+08:00,2025-07-30T16:25:31.322+08:00,,603.0,
U9581,P244,美妆_商品244,美妆,2025-07-29T09:31:12.322+08:00,,2025-07-29T10:06:12.322+08:00,1568.69,1532.55
U1396,P344,美妆_商品344,美妆,2025-07-29T00:19:09.322+08:00,,2025-07-29T01:08:09.322+08:00,821.06,798.46
U4911,P274,美妆_商品274,美妆,2025-07-28T15:41:28.322+08:00,2025-07-28T15:42:28.322+08:00,,1520.32,
U4974,P218,数码_商品218,数码,2025-07-25T17:50:30.322+08:00,,2025-07-25T18:31:30.322+08:00,1609.86,1659.01
U9093,P255,数码_商品255,数码,2025-07-27T06:45:38.322+08:00,2025-07-27T07:06:38.322+08:00,,824.29,
U8853,P233,数码_商品233,数码,2025-08-01T03:18:11.322+08:00,,,204.95,
U8284,P245,女装_商品245,女装,2025-07-26T19:21:19.322+08:00,,,291.95,
U7619,P229,数码_商品229,数码,2025-07-29T09:40:28.322+08:00,2025-07-29T09:57:28.322+08:00,,628.64,
U3952,P342,美妆_商品342,美妆,2025-07-26T22:51:35.322+08:00,,,967.2,
U8431,P288,美妆_商品288,美妆,2025-08-01T12:00:52.322+08:00,2025-08-01T12:20:52.322+08:00,,1540.38,
U2603,P302,女装_商品302,女装,,,,1961.35,
U8854,P283,女装_商品283,女装,2025-08-01T10:11:15.322+08:00,,,1240.94,
U6729,P286,男装_商品286,男装,2025-07-31T21:16:32.322+08:00,2025-07-31T21:17:32.322+08:00,,319.96,
U5512,P125,女装_商品125,女装,2025-07-26T03:04:46.322+08:00,2025-07-26T03:32:46.322+08:00,2025-07-26T03:21:46.322+08:00,1406.7,1460.68
U6344,P135,美妆_商品135,美妆,,,,911.0,
U3494,P145,数码_商品145,数码,2025-07-27T08:07:31.322+08:00,2025-07-27T08:25:31.322+08:00,,506.04,
U3667,P262,数码_商品262,数码,2025-07-26T14:22:30.322+08:00,,2025-07-26T14:54:30.322+08:00,126.36,131.69
U3127,P347,男装_商品347,男装,2025-08-01T12:06:48.322+08:00,,,628.41,
U1159,P226,美妆_商品226,美妆,2025-07-28T20:30:37.322+08:00,,2025-07-28T20:52:37.322+08:00,1033.23,1045.9
U1488,P258,美妆_商品258,美妆,2025-07-26T22:23:54.322+08:00,,,663.42,
U4410,P341,数码_商品341,数码,2025-07-26T21:34:03.322+08:00,,,1227.43,
U6633,P239,美妆_商品239,美妆,2025-07-30T15:30:03.322+08:00,,,1479.78,
U5137,P287,数码_商品287,数码,2025-07-28T23:05:22.322+08:00,2025-07-28T23:21:22.322+08:00,,1864.02,
U6776,P101,数码_商品101,数码,2025-07-27T03:45:12.322+08:00,,,350.11,
U7191,P245,女装_商品245,女装,2025-07-31T11:09:43.322+08:00,,,226.19,
U8211,P245,女装_商品245,女装,,,,26.22,
U1978,P140,女装_商品140,女装,2025-07-31T12:24:02.322+08:00,,,366.76,
