user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U7574,P232,美妆_商品232,美妆,2025-07-27T09:25:05.322+08:00,2025-07-27T09:30:05.322+08:00,2025-07-27T09:57:05.322+08:00,1516.65,1552.76
U6103,P147,美妆_商品147,美妆,2025-07-29T01:25:16.322+08:00,2025-07-29T01:54:16.322+08:00,,1436.65,
U9228,P129,美妆_商品129,美妆,2025-07-26T08:10:43.322+08:00,,,959.45,
U3018,P336,数码_商品336,数码,2025-07-28T12:22:12.322+08:00,2025-07-28T12:47:12.322+08:00,2025-07-28T12:59:12.322+08:00,1272.06,1259.87
U7618,P314,男装_商品314,男装,,,,383.42,
U3393,P111,男装_商品111,男装,2025-07-30T12:05:26.322+08:00,,,944.48,
U6773,P266,男装_商品266,男装,2025-07-29T22:58:40.322+08:00,,2025-07-29T23:07:40.322+08:00,517.43,539.29
U8308,P228,女装_商品228,女装,2025-07-29T18:29:16.322+08:00,,,559.35,
U2731,P264,数码_商品264,数码,2025-07-25T19:26:49.322+08:00,2025-07-25T19:36:49.322+08:00,,350.6,
U6415,P306,美妆_商品306,美妆,2025-07-29T04:14:06.322+08:00,2025-07-29T04:39:06.322+08:00,,481.67,
U1870,P136,美妆_商品136,美妆,2025-07-29T13:45:12.322+08:00,,,209.2,
U6594,P108,女装_商品108,女装,2025-07-26T06:36:08.322+08:00,,,838.61,
U1401,P283,美妆_商品283,美妆,,,,615.18,
U4436,P344,数码_商品344,数码,2025-07-28T16:01:13.322+08:00,,,856.55,
U2004,P347,女装_商品347,女装,,,,1141.0,
U7731,P209,数码_商品209,数码,2025-07-31T17:26:36.322+08:00,,,1748.85,
U9729,P318,美妆_商品318,美妆,2025-07-30T11:11:17.322+08:00,,,1107.99,
U1740,P298,女装_商品298,女装,2025-07-30T05:31:07.322+08:00,2025-07-30T05:50:07.322+08:00,,1841.41,
U1201,P321,美妆_商品321,美妆,2025-07-26T03:22:13.322+08:00,,,411.21,
U6679,P136,数码_商品136,数码,,,,192.99,
U3148,P110,美妆_商品110,美妆,2025-07-29T07:44:13.322+08:00,,,1381.57,
U1601,P254,美妆_商品254,美妆,,,,1968.32,
U1862,P315,数码_商品315,数码,,,,1447.38,
U1327,P277,男装_商品277,男装,2025-07-28T21:59:02.322+08:00,,,349.62,
U9643,P238,男装_商品238,男装,2025-07-27T00:08:59.322+08:00,,,1003.68,
U3773,P266,美妆_商品266,美妆,2025-07-30T20:22:44.322+08:00,2025-07-30T20:47:44.322+08:00,2025-07-30T20:45:44.322+08:00,1621.95,1616.79
U2556,P240,美妆_商品240,美妆,2025-07-29T22:47:56.322+08:00,,,1791.79,
U7555,P247,数码_商品247,数码,2025-07-27T16:16:35.322+08:00,2025-07-27T16:20:35.322+08:00,,1626.59,
U9977,P283,数码_商品283,数码,2025-07-31T09:33:39.322+08:00,,,290.34,
U5401,P306,美妆_商品306,美妆,2025-07-28T22:03:57.322+08:00,,,867.1,
U5894,P327,男装_商品327,男装,2025-07-28T06:08:30.322+08:00,2025-07-28T06:24:30.322+08:00,2025-07-28T06:54:30.322+08:00,597.95,603.45
U8589,P291,数码_商品291,数码,2025-07-26T02:17:04.322+08:00,2025-07-26T02:46:04.322+08:00,2025-07-26T03:11:04.322+08:00,1678.22,1759.12
U7917,P292,女装_商品292,女装,,,,754.35,
U3113,P139,数码_商品139,数码,2025-07-29T05:16:08.322+08:00,,,1100.71,
U9353,P220,女装_商品220,女装,2025-07-31T12:27:30.322+08:00,,,1592.06,
U6553,P225,数码_商品225,数码,2025-07-27T17:00:39.322+08:00,,2025-07-27T17:52:39.322+08:00,682.55,660.71
U2410,P134,美妆_商品134,美妆,,,,877.73,
U1423,P241,数码_商品241,数码,2025-07-28T05:42:51.322+08:00,,,1229.84,
U4503,P259,女装_商品259,女装,2025-07-31T19:00:54.322+08:00,,2025-07-31T19:34:54.322+08:00,124.86,128.35
U1465,P242,数码_商品242,数码,2025-08-01T01:38:13.322+08:00,2025-08-01T02:01:13.322+08:00,,1646.36,
U2141,P262,男装_商品262,男装,2025-07-27T17:14:49.322+08:00,,,536.42,
U7708,P123,男装_商品123,男装,2025-08-01T06:09:08.322+08:00,2025-08-01T06:21:08.322+08:00,2025-08-01T06:51:08.322+08:00,911.72,902.65
U8358,P267,女装_商品267,女装,2025-07-30T16:43:35.322+08:00,,,1963.68,
U9088,P128,美妆_商品128,美妆,2025-07-27T23:41:52.322+08:00,,2025-07-27T23:59:52.322+08:00,1394.83,1452.43
U4063,P113,美妆_商品113,美妆,2025-07-28T11:16:34.322+08:00,,,1294.95,
U6182,P349,女装_商品349,女装,,,,848.58,
U6516,P125,美妆_商品125,美妆,2025-07-30T23:32:06.322+08:00,2025-07-30T23:56:06.322+08:00,2025-07-31T00:29:06.322+08:00,1038.8,1010.82
U2013,P299,男装_商品299,男装,2025-07-29T08:41:23.322+08:00,,,1929.66,
U2254,P235,男装_商品235,男装,,,,544.54,
U7409,P123,美妆_商品123,美妆,,,,1191.24,
U7873,P330,数码_商品330,数码,2025-07-30T04:22:17.322+08:00,,,1061.86,
U2732,P269,美妆_商品269,美妆,2025-07-31T15:28:49.322+08:00,2025-07-31T15:55:49.322+08:00,2025-07-31T16:12:49.322+08:00,1386.31,1354.19
U5563,P300,女装_商品300,女装,,,,1079.88,
U1966,P128,女装_商品128,女装,2025-07-29T18:25:10.322+08:00,,,1254.31,
U1649,P135,男装_商品135,男装,2025-07-27T13:19:27.322+08:00,,,1691.36,
U5059,P102,女装_商品102,女装,2025-07-25T18:36:29.322+08:00,,,1549.64,
U7138,P203,女装_商品203,女装,,,,53.02,
U6454,P141,男装_商品141,男装,2025-07-29T15:56:23.322+08:00,2025-07-29T16:25:23.322+08:00,2025-07-29T16:30:23.322+08:00,1291.47,1324.86
U8516,P303,数码_商品303,数码,2025-07-26T16:53:20.322+08:00,,,1448.01,
U5900,P304,男装_商品304,男装,,,,230.75,
U6357,P124,美妆_商品124,美妆,2025-07-26T17:49:09.322+08:00,,,1121.58,
U1559,P322,女装_商品322,女装,2025-07-25T16:22:11.322+08:00,2025-07-25T16:47:11.322+08:00,,146.37,
