user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U1755,P108,美妆_商品108,美妆,2025-07-30T12:33:33.322+08:00,,,1269.45,
U1889,P206,美妆_商品206,美妆,2025-07-26T01:29:03.322+08:00,,2025-07-26T02:17:03.322+08:00,465.11,477.12
U5560,P226,数码_商品226,数码,2025-07-30T00:01:36.322+08:00,,2025-07-30T00:43:36.322+08:00,461.6,439.98
U4640,P222,数码_商品222,数码,2025-07-26T04:08:20.322+08:00,,,899.73,
U6101,P212,美妆_商品212,美妆,2025-07-26T17:16:35.322+08:00,,,1448.41,
U5184,P318,美妆_商品318,美妆,,,,1357.82,
U4018,P316,男装_商品316,男装,2025-07-30T00:50:05.322+08:00,,,78.52,
U1279,P258,男装_商品258,男装,2025-07-29T14:24:47.322+08:00,,,472.71,
U1842,P118,数码_商品118,数码,2025-07-30T14:53:20.322+08:00,,,1912.38,
U9566,P282,女装_商品282,女装,2025-07-27T06:36:55.322+08:00,,,191.4,
U6187,P211,美妆_商品211,美妆,2025-07-27T01:38:34.322+08:00,2025-07-27T01:44:34.322+08:00,,688.41,
U8328,P229,女装_商品229,女装,2025-08-01T10:07:25.322+08:00,,,263.23,
U5993,P100,男装_商品100,男装,2025-07-31T04:17:27.322+08:00,2025-07-31T04:46:27.322+08:00,2025-07-31T04:39:27.322+08:00,1348.92,1337.67
U1023,P336,数码_商品336,数码,2025-07-30T07:49:57.322+08:00,2025-07-30T08:06:57.322+08:00,,1397.76,
U1919,P331,男装_商品331,男装,,,,1095.96,
U5137,P219,女装_商品219,女装,2025-07-28T01:03:37.322+08:00,,,158.66,
U1829,P225,数码_商品225,数码,2025-07-28T03:38:33.322+08:00,2025-07-28T04:02:33.322+08:00,2025-07-28T04:30:33.322+08:00,147.05,148.11
U9721,P266,数码_商品266,数码,2025-07-29T21:02:34.322+08:00,,,1255.65,
U1458,P344,美妆_商品344,美妆,2025-07-29T02:18:41.322+08:00,2025-07-29T02:40:41.322+08:00,,1676.77,
U2698,P298,数码_商品298,数码,2025-07-28T20:33:51.322+08:00,2025-07-28T20:49:51.322+08:00,,560.27,
U2851,P234,美妆_商品234,美妆,2025-07-28T12:47:07.322+08:00,2025-07-28T13:04:07.322+08:00,,1060.64,
U1521,P225,男装_商品225,男装,2025-07-25T16:40:28.322+08:00,2025-07-25T16:50:28.322+08:00,,1856.67,
U9878,P131,数码_商品131,数码,2025-07-28T07:33:23.322+08:00,,,450.65,
U5888,P203,数码_商品203,数码,2025-07-30T06:22:53.322+08:00,,,1204.05,
U1998,P331,女装_商品331,女装,,,,993.08,
U3131,P117,数码_商品117,数码,2025-07-26T10:52:50.322+08:00,,,1705.69,
