user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U1341,P125,男装_商品125,男装,,,,920.86,
U7206,P336,男装_商品336,男装,2025-07-31T04:47:41.322+08:00,,,765.47,
U1954,P281,女装_商品281,女装,2025-07-26T02:02:44.322+08:00,2025-07-26T02:12:44.322+08:00,,988.13,
U5839,P111,美妆_商品111,美妆,2025-08-01T13:34:52.322+08:00,,,132.03,
U3990,P121,美妆_商品121,美妆,2025-07-28T16:38:02.322+08:00,,,1770.19,
U2326,P342,美妆_商品342,美妆,,,,1790.91,
U9928,P347,女装_商品347,女装,2025-07-28T12:23:49.322+08:00,,,1130.57,
U3548,P247,美妆_商品247,美妆,,,,790.22,
U9093,P225,女装_商品225,女装,2025-07-26T22:59:56.322+08:00,,,1399.84,
U3458,P117,男装_商品117,男装,2025-07-28T15:46:33.322+08:00,,,1077.05,
U1309,P202,数码_商品202,数码,2025-07-31T14:03:40.322+08:00,,2025-07-31T14:44:40.322+08:00,1769.95,1717.89
U2052,P102,女装_商品102,女装,2025-07-26T22:29:28.322+08:00,2025-07-26T22:32:28.322+08:00,,1747.83,
U2238,P252,男装_商品252,男装,2025-07-29T19:20:51.322+08:00,,,922.67,
U9559,P137,男装_商品137,男装,2025-07-29T21:54:54.322+08:00,,,1327.11,
U4971,P225,数码_商品225,数码,2025-07-27T00:16:09.322+08:00,,,689.92,
U9579,P321,美妆_商品321,美妆,2025-08-01T05:24:12.322+08:00,,,1695.59,
U9289,P312,数码_商品312,数码,2025-07-31T22:40:17.322+08:00,,,1360.59,
U9043,P204,男装_商品204,男装,2025-07-26T06:25:13.322+08:00,,,1390.28,
U4203,P200,女装_商品200,女装,2025-07-27T17:32:07.322+08:00,2025-07-27T17:42:07.322+08:00,2025-07-27T17:40:07.322+08:00,1743.77,1785.51
U9907,P236,男装_商品236,男装,,,,930.93,
U9145,P133,男装_商品133,男装,2025-07-27T09:38:37.322+08:00,,,1921.78,
U1995,P116,美妆_商品116,美妆,2025-07-29T01:56:48.322+08:00,,,1274.81,
U7612,P312,美妆_商品312,美妆,2025-07-30T07:46:21.322+08:00,,,1726.21,
U1627,P121,美妆_商品121,美妆,2025-07-30T17:03:06.322+08:00,2025-07-30T17:22:06.322+08:00,,173.04,
U3578,P224,数码_商品224,数码,2025-07-27T19:27:31.322+08:00,,2025-07-27T20:10:31.322+08:00,637.77,620.04
U7742,P103,男装_商品103,男装,2025-07-26T14:41:24.322+08:00,,,1723.7,
U8048,P208,男装_商品208,男装,,,,647.1,
U2938,P339,美妆_商品339,美妆,2025-07-30T11:38:26.322+08:00,,,757.77,
U9083,P295,女装_商品295,女装,,,,1761.05,
U9734,P117,美妆_商品117,美妆,2025-07-29T06:51:33.322+08:00,2025-07-29T07:04:33.322+08:00,,1856.09,
U2865,P250,女装_商品250,女装,2025-07-29T07:05:56.322+08:00,2025-07-29T07:06:56.322+08:00,,1497.06,
