user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U1063,P221,美妆_商品221,美妆,,,,189.33,
U6266,P100,男装_商品100,男装,,,,1022.42,
U2805,P102,数码_商品102,数码,,,,1780.44,
U2850,P345,男装_商品345,男装,2025-07-28T23:38:03.322+08:00,2025-07-28T23:40:03.322+08:00,,1714.04,
U1521,P240,数码_商品240,数码,2025-07-28T22:31:39.322+08:00,,,1262.0,
U1293,P324,女装_商品324,女装,,,,942.63,
U1343,P287,数码_商品287,数码,,,,1603.44,
U6308,P264,男装_商品264,男装,2025-07-29T16:32:21.322+08:00,,,1949.2,
U6063,P285,男装_商品285,男装,2025-07-27T20:39:27.322+08:00,,2025-07-27T20:47:27.322+08:00,1336.54,1357.97
U5397,P319,美妆_商品319,美妆,2025-08-01T06:28:09.322+08:00,,,159.77,
U5843,P285,数码_商品285,数码,,,,1791.58,
U8322,P286,数码_商品286,数码,2025-07-27T17:48:52.322+08:00,,,1676.87,
U2926,P313,数码_商品313,数码,,,,1740.95,
U7598,P207,数码_商品207,数码,2025-07-30T21:17:35.322+08:00,,2025-07-30T22:03:35.322+08:00,733.41,738.32
U6854,P325,数码_商品325,数码,2025-07-26T13:09:04.322+08:00,,2025-07-26T13:50:04.322+08:00,96.58,99.59
U9802,P226,数码_商品226,数码,2025-07-31T10:20:08.322+08:00,2025-07-31T10:50:08.322+08:00,,859.61,
U8650,P116,数码_商品116,数码,,,,1354.85,
U3820,P118,男装_商品118,男装,2025-07-30T21:55:49.322+08:00,2025-07-30T22:02:49.322+08:00,,425.24,
U3032,P303,美妆_商品303,美妆,2025-07-30T16:19:41.322+08:00,,,1726.54,
U9104,P119,女装_商品119,女装,2025-08-01T08:31:12.322+08:00,,,478.31,
U1172,P108,美妆_商品108,美妆,2025-07-27T12:14:50.322+08:00,,,856.59,
U8214,P341,数码_商品341,数码,2025-07-30T21:00:01.322+08:00,,,292.4,
U5741,P106,美妆_商品106,美妆,,,,888.61,
U6873,P117,男装_商品117,男装,2025-08-01T10:00:53.322+08:00,2025-08-01T10:27:53.322+08:00,,101.17,
U8022,P267,数码_商品267,数码,2025-07-28T05:15:34.322+08:00,,,1965.36,
U1400,P299,男装_商品299,男装,2025-07-29T06:25:39.322+08:00,,,560.58,
U6442,P254,女装_商品254,女装,2025-07-26T04:24:14.322+08:00,,2025-07-26T04:38:14.322+08:00,540.21,566.4
U7304,P281,女装_商品281,女装,,,,1784.08,
U1040,P264,男装_商品264,男装,2025-07-25T18:03:02.322+08:00,,,1093.29,
U2110,P217,数码_商品217,数码,2025-07-30T15:36:34.322+08:00,2025-07-30T15:44:34.322+08:00,,1654.43,
U3939,P321,数码_商品321,数码,2025-07-28T14:04:16.322+08:00,2025-07-28T14:10:16.322+08:00,,863.92,
U9272,P272,美妆_商品272,美妆,2025-07-31T04:04:27.322+08:00,,2025-07-31T04:22:27.322+08:00,108.71,113.06
U8806,P314,美妆_商品314,美妆,2025-07-27T12:03:50.322+08:00,,,1191.7,
U8561,P278,美妆_商品278,美妆,2025-08-01T02:10:55.322+08:00,,,1142.26,
U8579,P138,美妆_商品138,美妆,2025-07-26T19:22:32.322+08:00,2025-07-26T19:48:32.322+08:00,,343.29,
U1787,P323,数码_商品323,数码,,,,993.6,
U7780,P281,女装_商品281,女装,2025-07-26T01:01:04.322+08:00,,,688.28,
U3368,P129,女装_商品129,女装,2025-07-31T11:10:06.322+08:00,,,22.71,
U4307,P275,男装_商品275,男装,2025-08-01T09:05:06.322+08:00,,,696.58,
U2864,P349,男装_商品349,男装,,,,1023.36,
U6163,P265,数码_商品265,数码,2025-07-27T09:38:56.322+08:00,2025-07-27T09:41:56.322+08:00,,1944.3,
U9529,P228,女装_商品228,女装,,,,1498.77,
U2894,P202,男装_商品202,男装,2025-07-26T13:38:51.322+08:00,,,1007.46,
U9978,P258,女装_商品258,女装,2025-08-01T01:57:25.322+08:00,2025-08-01T02:21:25.322+08:00,,1435.88,
U7013,P226,数码_商品226,数码,,,,842.95,
U7384,P142,女装_商品142,女装,2025-07-30T21:56:44.322+08:00,,,366.16,
U1622,P215,女装_商品215,女装,,,,55.87,
U6173,P292,女装_商品292,女装,2025-07-27T15:33:27.322+08:00,,,745.87,
U3951,P293,女装_商品293,女装,2025-07-29T12:05:11.322+08:00,,2025-07-29T12:19:11.322+08:00,169.57,174.07
U8497,P101,男装_商品101,男装,2025-08-01T00:17:56.322+08:00,,,254.74,
U2355,P254,数码_商品254,数码,2025-07-31T20:48:10.322+08:00,2025-07-31T21:01:10.322+08:00,2025-07-31T21:33:10.322+08:00,448.79,443.57
U8215,P134,男装_商品134,男装,2025-08-01T00:47:03.322+08:00,,,820.91,
U4576,P320,女装_商品320,女装,2025-07-29T16:10:14.322+08:00,,,1947.08,
U6629,P299,男装_商品299,男装,2025-07-30T23:15:57.322+08:00,,2025-07-30T23:43:57.322+08:00,580.79,603.18
U7701,P258,美妆_商品258,美妆,,,,1454.91,
U2394,P205,美妆_商品205,美妆,2025-07-27T23:26:58.322+08:00,,,895.99,
U1026,P206,数码_商品206,数码,2025-07-26T11:31:20.322+08:00,,,884.19,
U9158,P299,女装_商品299,女装,2025-07-28T17:26:17.322+08:00,,,984.81,
U7667,P293,数码_商品293,数码,2025-08-01T06:57:47.322+08:00,,,704.91,
U1066,P237,美妆_商品237,美妆,,,,1743.95,
U3052,P281,数码_商品281,数码,2025-07-29T23:03:23.322+08:00,2025-07-29T23:26:23.322+08:00,,1662.65,
U8957,P228,女装_商品228,女装,,,,1854.57,
