user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U4482,P233,数码_商品233,数码,2025-07-31T20:00:28.322+08:00,,,1880.05,
U7712,P289,女装_商品289,女装,2025-07-27T13:14:07.322+08:00,,,1399.29,
U1640,P327,女装_商品327,女装,,,,1593.32,
U6556,P131,美妆_商品131,美妆,2025-08-01T13:53:15.322+08:00,,2025-08-01T14:04:15.322+08:00,1835.64,1765.91
U6292,P247,女装_商品247,女装,2025-07-27T22:12:53.322+08:00,,,354.2,
U4948,P342,美妆_商品342,美妆,2025-07-26T20:42:54.322+08:00,,,1462.29,
U4296,P236,数码_商品236,数码,2025-07-29T05:55:00.322+08:00,,2025-07-29T06:34:00.322+08:00,84.51,82.9
U4925,P130,女装_商品130,女装,,,,716.41,
U2700,P119,女装_商品119,女装,,,,1078.08,
U3024,P120,美妆_商品120,美妆,,,,1649.76,
U6596,P251,数码_商品251,数码,2025-07-29T04:18:08.322+08:00,,,1677.63,
U7115,P224,数码_商品224,数码,2025-07-28T09:18:23.322+08:00,2025-07-28T09:19:23.322+08:00,,484.47,
U4555,P324,数码_商品324,数码,2025-07-31T11:00:04.322+08:00,,,336.5,
U7366,P287,美妆_商品287,美妆,,,,1583.87,
U4280,P117,女装_商品117,女装,2025-08-01T01:43:56.322+08:00,2025-08-01T01:46:56.322+08:00,,295.62,
U5959,P336,数码_商品336,数码,,,,1672.56,
U5479,P252,数码_商品252,数码,2025-07-26T11:59:06.322+08:00,,,641.0,
U1267,P103,男装_商品103,男装,,,,253.68,
U9078,P218,女装_商品218,女装,2025-07-29T13:40:06.322+08:00,2025-07-29T14:02:06.322+08:00,,1771.6,
U8413,P263,男装_商品263,男装,2025-07-26T10:27:41.322+08:00,,2025-07-26T10:49:41.322+08:00,1593.11,1623.8
U1076,P260,美妆_商品260,美妆,2025-07-31T08:45:21.322+08:00,,,1754.62,
U2486,P279,数码_商品279,数码,,,,277.35,
U8850,P263,美妆_商品263,美妆,2025-07-27T23:21:42.322+08:00,,,1031.97,
U6587,P227,美妆_商品227,美妆,2025-07-30T02:09:37.322+08:00,,2025-07-30T02:29:37.322+08:00,1659.92,1619.53
U9837,P223,男装_商品223,男装,2025-08-01T00:27:08.322+08:00,,,878.7,
U2175,P212,数码_商品212,数码,,,,402.34,
U9638,P255,女装_商品255,女装,2025-07-26T08:59:03.322+08:00,,,299.46,
U1939,P312,美妆_商品312,美妆,,,,582.56,
U3081,P228,美妆_商品228,美妆,2025-07-26T08:54:17.322+08:00,,2025-07-26T09:51:17.322+08:00,436.9,456.38
U8862,P205,数码_商品205,数码,2025-08-01T00:10:33.322+08:00,,,852.99,
U9462,P137,男装_商品137,男装,,,,1977.28,
U8097,P339,数码_商品339,数码,2025-07-28T08:11:44.322+08:00,,2025-07-28T08:50:44.322+08:00,1547.26,1515.77
U6000,P330,男装_商品330,男装,2025-07-29T23:47:11.322+08:00,,,310.48,
U3143,P109,数码_商品109,数码,2025-07-31T14:43:37.322+08:00,,,164.88,
U9591,P148,女装_商品148,女装,,,,597.32,
U2163,P146,女装_商品146,女装,,,,68.91,
U9166,P230,美妆_商品230,美妆,2025-07-29T13:17:54.322+08:00,,,1630.3,
U1710,P269,数码_商品269,数码,2025-07-29T16:49:23.322+08:00,,,128.17,
U2137,P103,数码_商品103,数码,2025-07-29T17:43:49.322+08:00,2025-07-29T18:03:49.322+08:00,,1330.28,
U3500,P331,男装_商品331,男装,,,,1347.48,
U2001,P256,数码_商品256,数码,2025-07-28T05:02:11.322+08:00,,,34.84,
U6201,P130,美妆_商品130,美妆,2025-08-01T06:41:12.322+08:00,,,1043.63,
U5576,P269,美妆_商品269,美妆,2025-07-28T04:53:41.322+08:00,,,1643.96,
U1277,P226,美妆_商品226,美妆,2025-08-01T06:56:19.322+08:00,,,845.86,
U2066,P127,美妆_商品127,美妆,2025-07-27T09:27:13.322+08:00,,,1536.68,
U6574,P137,女装_商品137,女装,2025-07-27T20:16:58.322+08:00,2025-07-27T20:42:58.322+08:00,2025-07-27T21:12:58.322+08:00,1544.73,1561.26
U3705,P243,数码_商品243,数码,2025-07-28T20:26:38.322+08:00,,,166.67,
U4313,P325,数码_商品325,数码,,,,360.29,
U7403,P240,数码_商品240,数码,2025-07-26T12:45:15.322+08:00,,2025-07-26T13:20:15.322+08:00,1405.49,1470.34
U1222,P273,男装_商品273,男装,2025-07-30T06:15:45.322+08:00,,,199.68,
U7015,P285,女装_商品285,女装,2025-07-26T11:43:48.322+08:00,,,609.97,
U7574,P122,男装_商品122,男装,2025-07-27T19:47:26.322+08:00,,,785.06,
U2121,P255,女装_商品255,女装,2025-07-30T17:13:05.322+08:00,,,88.28,
U1800,P245,数码_商品245,数码,2025-07-28T11:29:34.322+08:00,,,1221.87,
U9988,P130,美妆_商品130,美妆,,,,1825.08,
U9403,P334,数码_商品334,数码,2025-07-29T19:39:37.322+08:00,,,488.54,
U7036,P223,女装_商品223,女装,2025-07-31T14:41:53.322+08:00,2025-07-31T15:07:53.322+08:00,,1374.26,
U5507,P114,女装_商品114,女装,2025-07-30T10:46:16.322+08:00,,2025-07-30T11:21:16.322+08:00,1017.09,989.47
U7506,P103,男装_商品103,男装,2025-07-26T19:57:15.322+08:00,,,1177.63,
U6905,P260,美妆_商品260,美妆,2025-07-28T19:51:56.322+08:00,,2025-07-28T20:07:56.322+08:00,805.02,775.21
U9738,P317,美妆_商品317,美妆,2025-07-29T17:27:36.322+08:00,,,850.95,
U9451,P238,女装_商品238,女装,,,,1835.84,
