user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U5597,P236,数码_商品236,数码,,,,234.24,
U1966,P328,美妆_商品328,美妆,2025-07-31T01:38:12.322+08:00,2025-07-31T01:59:12.322+08:00,,1090.31,
U5631,P112,数码_商品112,数码,2025-07-30T20:04:59.322+08:00,,,1770.05,
U7635,P296,女装_商品296,女装,2025-07-30T04:49:27.322+08:00,2025-07-30T05:11:27.322+08:00,,1178.18,
U9602,P255,男装_商品255,男装,2025-07-28T09:14:16.322+08:00,,,156.23,
U2176,P117,美妆_商品117,美妆,2025-07-29T16:42:59.322+08:00,2025-07-29T17:00:59.322+08:00,,945.8,
U1693,P347,数码_商品347,数码,2025-07-29T22:41:11.322+08:00,,,343.02,
U2166,P319,美妆_商品319,美妆,2025-07-27T16:45:53.322+08:00,,,1649.66,
U2316,P296,数码_商品296,数码,2025-07-27T14:03:11.322+08:00,,,1498.84,
U1288,P109,男装_商品109,男装,2025-08-01T05:37:56.322+08:00,,,1334.64,
U4688,P348,女装_商品348,女装,,,,1445.47,
U5942,P251,数码_商品251,数码,,,,1084.76,
U7804,P284,美妆_商品284,美妆,2025-07-28T17:11:39.322+08:00,2025-07-28T17:38:39.322+08:00,,1635.57,
U8858,P132,数码_商品132,数码,,,,709.91,
U7840,P129,男装_商品129,男装,2025-07-25T16:25:50.322+08:00,,,240.37,
U9486,P270,男装_商品270,男装,2025-07-29T04:02:04.322+08:00,2025-07-29T04:25:04.322+08:00,,1815.86,
U4193,P134,数码_商品134,数码,,,,1617.94,
U5965,P202,男装_商品202,男装,,,,1806.84,
U7247,P230,男装_商品230,男装,2025-07-25T16:44:15.322+08:00,2025-07-25T16:46:15.322+08:00,,222.61,
U2158,P133,女装_商品133,女装,2025-07-27T00:56:34.322+08:00,,,1466.06,
U3472,P275,美妆_商品275,美妆,,,,1000.69,
U2615,P101,数码_商品101,数码,2025-07-25T22:52:54.322+08:00,2025-07-25T23:11:54.322+08:00,,1146.75,
U1227,P269,数码_商品269,数码,,,,1847.68,
U6126,P206,男装_商品206,男装,2025-08-01T15:16:36.322+08:00,,,904.04,
U9430,P206,男装_商品206,男装,2025-07-27T14:09:09.322+08:00,,,456.04,
U9936,P227,数码_商品227,数码,2025-07-27T20:54:16.322+08:00,,,1779.69,
U5964,P258,数码_商品258,数码,2025-07-27T07:39:54.322+08:00,,2025-07-27T07:50:54.322+08:00,291.85,284.25
U5525,P211,女装_商品211,女装,2025-07-27T04:45:25.322+08:00,,,55.36,
U8659,P322,美妆_商品322,美妆,2025-07-31T17:26:32.322+08:00,,,663.24,
U2831,P132,美妆_商品132,美妆,2025-07-29T01:39:13.322+08:00,,,712.04,
U6696,P252,美妆_商品252,美妆,2025-07-31T14:51:55.322+08:00,,2025-07-31T15:39:55.322+08:00,1733.26,1713.5
U1842,P142,女装_商品142,女装,2025-07-29T15:14:26.322+08:00,,2025-07-29T15:59:26.322+08:00,1700.24,1661.62
U4376,P327,女装_商品327,女装,2025-07-30T15:22:43.322+08:00,,,1824.41,
U5179,P242,数码_商品242,数码,2025-07-30T06:58:06.322+08:00,,,739.96,
U3953,P200,美妆_商品200,美妆,2025-07-28T11:29:01.322+08:00,2025-07-28T11:50:01.322+08:00,,818.31,
U2269,P149,数码_商品149,数码,2025-07-27T09:46:49.322+08:00,,,503.09,
U8673,P144,数码_商品144,数码,,,,48.62,
U6352,P273,女装_商品273,女装,2025-08-01T14:25:38.322+08:00,,,579.35,
U1701,P277,男装_商品277,男装,2025-07-29T22:32:32.322+08:00,,,29.39,
U1007,P349,男装_商品349,男装,2025-07-29T23:14:49.322+08:00,,,410.75,
U4055,P222,男装_商品222,男装,,,,491.76,
U3740,P116,男装_商品116,男装,2025-07-31T16:19:43.322+08:00,2025-07-31T16:32:43.322+08:00,,1357.16,
U7949,P345,男装_商品345,男装,2025-07-28T21:01:59.322+08:00,,,945.16,
U8721,P149,美妆_商品149,美妆,2025-07-31T03:24:04.322+08:00,2025-07-31T03:34:04.322+08:00,,750.18,
U7234,P142,美妆_商品142,美妆,2025-07-29T12:11:57.322+08:00,2025-07-29T12:15:57.322+08:00,,1982.78,
U5565,P106,男装_商品106,男装,2025-07-30T11:09:30.322+08:00,,,1661.21,
U8233,P134,美妆_商品134,美妆,,,,1870.13,
