user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U9509,P318,男装_商品318,男装,,,,1828.89,
U9324,P291,女装_商品291,女装,2025-07-28T20:21:29.322+08:00,,2025-07-28T21:06:29.322+08:00,571.61,575.63
U4188,P269,数码_商品269,数码,2025-07-30T15:24:35.322+08:00,,,104.75,
U7430,P126,数码_商品126,数码,2025-07-26T04:03:49.322+08:00,,2025-07-26T04:31:49.322+08:00,343.5,335.59
U7040,P138,男装_商品138,男装,,,,1735.6,
U9408,P272,女装_商品272,女装,2025-07-30T06:05:22.322+08:00,,,88.28,
U5265,P275,数码_商品275,数码,2025-08-01T13:47:20.322+08:00,,,798.14,
U3049,P268,女装_商品268,女装,,,,997.39,
U7070,P235,数码_商品235,数码,2025-07-30T10:08:16.322+08:00,,2025-07-30T10:52:16.322+08:00,788.84,796.15
U6329,P281,女装_商品281,女装,2025-07-26T21:29:09.322+08:00,2025-07-26T21:59:09.322+08:00,,643.35,
U7214,P271,女装_商品271,女装,2025-07-27T04:58:03.322+08:00,,,694.44,
U9257,P261,美妆_商品261,美妆,2025-07-29T23:00:53.322+08:00,,,382.98,
U3288,P136,男装_商品136,男装,2025-07-28T19:12:02.322+08:00,,,1906.25,
U2983,P283,男装_商品283,男装,,,,1816.35,
U1497,P341,女装_商品341,女装,2025-07-25T16:54:12.322+08:00,,,713.27,
U7476,P309,男装_商品309,男装,2025-07-29T15:52:30.322+08:00,,,683.47,
U8103,P113,女装_商品113,女装,2025-08-01T00:08:12.322+08:00,,,987.08,
U9798,P207,女装_商品207,女装,2025-07-25T23:05:59.322+08:00,,,1424.02,
U3099,P348,美妆_商品348,美妆,2025-07-25T23:50:19.322+08:00,,2025-07-26T00:47:19.322+08:00,1050.03,1053.78
U4018,P127,数码_商品127,数码,,,,1306.99,
U8644,P125,数码_商品125,数码,2025-07-26T15:12:02.322+08:00,,2025-07-26T16:03:02.322+08:00,215.63,219.98
U8088,P335,美妆_商品335,美妆,2025-07-28T03:55:13.322+08:00,,,430.72,
U5868,P288,数码_商品288,数码,2025-07-30T06:55:58.322+08:00,,,526.39,
U4481,P328,女装_商品328,女装,2025-07-30T13:57:33.322+08:00,2025-07-30T13:58:33.322+08:00,,1276.28,
U9716,P228,数码_商品228,数码,2025-07-29T07:29:56.322+08:00,,,148.8,
U3056,P274,数码_商品274,数码,2025-07-30T15:10:34.322+08:00,2025-07-30T15:34:34.322+08:00,,1649.71,
U1000,P275,数码_商品275,数码,,,,1234.98,
U8235,P279,男装_商品279,男装,2025-07-26T13:47:44.322+08:00,,2025-07-26T14:31:44.322+08:00,555.18,555.76
U6288,P295,男装_商品295,男装,2025-07-30T22:15:33.322+08:00,,,705.82,
U1861,P206,男装_商品206,男装,,,,1142.23,
U7574,P216,美妆_商品216,美妆,2025-07-28T12:46:33.322+08:00,,2025-07-28T13:33:33.322+08:00,386.39,372.54
U2953,P230,数码_商品230,数码,2025-07-27T15:03:26.322+08:00,,2025-07-27T15:18:26.322+08:00,1122.76,1170.55
U4986,P149,男装_商品149,男装,2025-07-27T19:51:39.322+08:00,2025-07-27T20:04:39.322+08:00,,909.49,
U9538,P103,女装_商品103,女装,,,,1275.52,
U2114,P263,数码_商品263,数码,2025-07-29T23:09:12.322+08:00,2025-07-29T23:28:12.322+08:00,2025-07-29T23:41:12.322+08:00,1284.42,1249.41
U5733,P213,女装_商品213,女装,2025-08-01T09:53:29.322+08:00,,2025-08-01T10:25:29.322+08:00,964.55,983.85
U1274,P228,女装_商品228,女装,2025-07-30T03:16:57.322+08:00,,,215.73,
U1426,P141,男装_商品141,男装,,,,106.9,
U2259,P140,女装_商品140,女装,2025-07-30T07:17:23.322+08:00,,,615.05,
U8973,P328,美妆_商品328,美妆,,,,338.55,
U4412,P309,男装_商品309,男装,,,,1808.67,
U8230,P126,女装_商品126,女装,,,,434.86,
U1464,P139,美妆_商品139,美妆,,,,1467.64,
