user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U5195,P334,女装_商品334,女装,2025-07-31T18:19:40.322+08:00,2025-07-31T18:44:40.322+08:00,,1791.44,
U3950,P250,男装_商品250,男装,,,,720.38,
U1586,P319,女装_商品319,女装,2025-07-26T02:18:24.322+08:00,,2025-07-26T02:25:24.322+08:00,257.05,259.22
U3728,P251,女装_商品251,女装,2025-07-28T11:12:19.322+08:00,,,170.08,
U7638,P298,女装_商品298,女装,2025-07-30T00:42:42.322+08:00,,,225.68,
U2771,P231,数码_商品231,数码,2025-07-30T03:46:10.322+08:00,2025-07-30T03:53:10.322+08:00,,1945.22,
U8000,P285,美妆_商品285,美妆,2025-08-01T05:14:59.322+08:00,,2025-08-01T05:33:59.322+08:00,787.88,815.3
U8111,P242,数码_商品242,数码,2025-07-31T05:23:34.322+08:00,2025-07-31T05:38:34.322+08:00,,735.66,
U8107,P333,男装_商品333,男装,2025-07-27T01:24:25.322+08:00,,,572.81,
U5250,P122,女装_商品122,女装,,,,1812.29,
U7157,P104,数码_商品104,数码,2025-07-25T16:53:25.322+08:00,,,460.96,
U5451,P317,女装_商品317,女装,2025-08-01T12:30:06.322+08:00,,,1602.92,
U5672,P242,数码_商品242,数码,2025-07-31T04:06:44.322+08:00,,,1092.3,
U6944,P137,男装_商品137,男装,2025-07-27T04:45:48.322+08:00,,,594.29,
U5070,P202,女装_商品202,女装,,,,1373.33,
U1194,P312,美妆_商品312,美妆,2025-07-27T08:07:48.322+08:00,,,1624.76,
U3511,P322,数码_商品322,数码,2025-07-27T19:47:05.322+08:00,2025-07-27T19:58:05.322+08:00,2025-07-27T20:45:05.322+08:00,296.4,287.82
U4588,P149,数码_商品149,数码,2025-07-29T23:12:15.322+08:00,,,1315.76,
U5606,P269,男装_商品269,男装,2025-07-30T02:27:07.322+08:00,2025-07-30T02:49:07.322+08:00,,98.8,
U3206,P296,男装_商品296,男装,2025-08-01T13:55:34.322+08:00,,,1036.7,
U4889,P332,男装_商品332,男装,2025-07-28T14:56:48.322+08:00,,,1024.33,
