user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U8933,P119,数码_商品119,数码,2025-07-27T09:15:15.322+08:00,,2025-07-27T09:45:15.322+08:00,1136.02,1192.55
U7431,P120,数码_商品120,数码,2025-07-27T22:13:26.322+08:00,,,339.86,
U3002,P333,美妆_商品333,美妆,2025-07-31T20:11:36.322+08:00,,,1701.4,
U9271,P102,数码_商品102,数码,2025-07-26T13:28:03.322+08:00,2025-07-26T13:56:03.322+08:00,,749.25,
U7982,P348,男装_商品348,男装,2025-08-01T09:47:15.322+08:00,,,1015.26,
U9002,P250,数码_商品250,数码,2025-07-26T09:04:59.322+08:00,,,1614.94,
U6120,P144,男装_商品144,男装,2025-07-31T01:37:50.322+08:00,2025-07-31T01:44:50.322+08:00,,1729.07,
U7303,P117,女装_商品117,女装,2025-07-28T20:59:58.322+08:00,,,1227.05,
U3138,P120,男装_商品120,男装,2025-07-29T10:35:44.322+08:00,,,1369.19,
U4056,P333,数码_商品333,数码,2025-07-25T16:40:17.322+08:00,2025-07-25T16:49:17.322+08:00,2025-07-25T17:14:17.322+08:00,182.37,188.99
U7830,P349,数码_商品349,数码,,,,1284.47,
U8923,P221,数码_商品221,数码,2025-07-29T00:17:37.322+08:00,,,1736.03,
U1103,P245,女装_商品245,女装,2025-07-25T17:47:48.322+08:00,,2025-07-25T18:20:48.322+08:00,1500.65,1570.03
U9247,P213,男装_商品213,男装,2025-07-31T19:33:44.322+08:00,,,669.45,
U8431,P247,美妆_商品247,美妆,2025-08-01T05:15:24.322+08:00,,,635.44,
U4095,P269,女装_商品269,女装,2025-07-30T12:31:59.322+08:00,,,680.36,
U4289,P236,女装_商品236,女装,2025-07-26T07:45:13.322+08:00,2025-07-26T07:50:13.322+08:00,2025-07-26T08:02:13.322+08:00,1398.31,1336.05
U3565,P277,女装_商品277,女装,2025-07-27T20:55:27.322+08:00,,,899.32,
U6035,P312,美妆_商品312,美妆,2025-07-30T16:57:47.322+08:00,,2025-07-30T17:09:47.322+08:00,1268.17,1215.99
U4540,P225,美妆_商品225,美妆,2025-07-26T10:10:34.322+08:00,2025-07-26T10:30:34.322+08:00,,432.56,
U9290,P107,男装_商品107,男装,2025-07-25T16:47:25.322+08:00,,,1491.58,
U6245,P140,美妆_商品140,美妆,2025-07-29T22:27:19.322+08:00,,2025-07-29T23:21:19.322+08:00,733.99,717.85
U3673,P328,男装_商品328,男装,2025-07-26T08:34:15.322+08:00,,,302.48,
U4710,P285,美妆_商品285,美妆,,,,926.11,
U2620,P148,数码_商品148,数码,2025-07-25T16:14:01.322+08:00,,,842.11,
U2415,P296,男装_商品296,男装,2025-07-26T10:24:56.322+08:00,2025-07-26T10:50:56.322+08:00,,1163.92,
U2966,P103,女装_商品103,女装,2025-07-27T05:50:37.322+08:00,,,294.27,
U9966,P246,数码_商品246,数码,2025-08-01T05:22:55.322+08:00,2025-08-01T05:43:55.322+08:00,,1378.78,
U6136,P139,男装_商品139,男装,2025-07-26T04:29:48.322+08:00,,,1157.57,
U9464,P236,美妆_商品236,美妆,2025-07-26T16:48:21.322+08:00,,,407.11,
U1714,P115,女装_商品115,女装,2025-07-27T02:33:57.322+08:00,,,1883.33,
U8553,P259,女装_商品259,女装,2025-07-31T07:45:13.322+08:00,2025-07-31T08:00:13.322+08:00,,1929.43,
U7229,P106,男装_商品106,男装,2025-07-26T08:41:58.322+08:00,,,1872.22,
U2017,P302,美妆_商品302,美妆,,,,1381.37,
U7100,P128,数码_商品128,数码,2025-07-30T11:54:38.322+08:00,,,1227.59,
U9214,P227,男装_商品227,男装,2025-07-27T10:25:51.322+08:00,,,25.49,
U4023,P213,数码_商品213,数码,2025-07-30T18:15:45.322+08:00,,,1881.01,
U2023,P236,男装_商品236,男装,2025-07-29T07:13:17.322+08:00,2025-07-29T07:26:17.322+08:00,,1459.71,
U5455,P252,美妆_商品252,美妆,,,,1408.28,
U3128,P315,数码_商品315,数码,2025-07-31T05:09:08.322+08:00,,,450.88,
