user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U9118,P318,女装_商品318,女装,,,,111.72,
U7010,P259,男装_商品259,男装,2025-07-31T01:11:57.322+08:00,,2025-07-31T01:35:57.322+08:00,436.38,452.87
U4919,P213,女装_商品213,女装,2025-07-25T17:35:31.322+08:00,,,997.04,
U5197,P243,女装_商品243,女装,2025-07-26T07:01:39.322+08:00,,2025-07-26T07:16:39.322+08:00,267.91,258.68
U3385,P274,女装_商品274,女装,2025-07-26T05:01:30.322+08:00,,,1599.48,
U1758,P346,女装_商品346,女装,,,,1902.98,
U1570,P245,美妆_商品245,美妆,2025-07-30T14:23:47.322+08:00,,,1761.32,
U9746,P318,美妆_商品318,美妆,2025-07-27T02:07:30.322+08:00,,,1010.53,
U5172,P107,女装_商品107,女装,2025-07-25T16:24:27.322+08:00,,2025-07-25T16:31:27.322+08:00,21.89,22.84
U3222,P226,美妆_商品226,美妆,2025-07-27T16:58:37.322+08:00,,,67.8,
U3058,P106,女装_商品106,女装,2025-07-25T20:37:36.322+08:00,2025-07-25T20:53:36.322+08:00,,1263.61,
U5007,P225,美妆_商品225,美妆,2025-07-30T07:36:55.322+08:00,,,1882.73,
U4713,P322,男装_商品322,男装,2025-07-26T16:07:42.322+08:00,2025-07-26T16:34:42.322+08:00,,981.12,
U2467,P219,女装_商品219,女装,2025-07-31T23:22:16.322+08:00,,,199.56,
U7387,P328,数码_商品328,数码,2025-07-31T13:08:34.322+08:00,,,1352.82,
U6378,P233,男装_商品233,男装,2025-07-27T00:05:32.322+08:00,2025-07-27T00:33:32.322+08:00,,1861.09,
U2262,P291,数码_商品291,数码,,,,228.8,
U2976,P307,美妆_商品307,美妆,2025-07-26T21:42:59.322+08:00,,,941.98,
U9789,P128,男装_商品128,男装,2025-07-30T20:39:56.322+08:00,,,1863.93,
U6380,P309,美妆_商品309,美妆,,,,464.81,
U4644,P290,男装_商品290,男装,2025-07-31T10:01:47.322+08:00,2025-07-31T10:07:47.322+08:00,2025-07-31T10:41:47.322+08:00,1225.85,1191.31
U3546,P306,男装_商品306,男装,2025-07-25T17:45:59.322+08:00,,,1185.24,
U6108,P258,女装_商品258,女装,2025-07-31T21:18:54.322+08:00,,,1932.18,
U6602,P202,美妆_商品202,美妆,2025-07-28T18:23:31.322+08:00,,,1403.62,
U6111,P116,数码_商品116,数码,2025-07-28T03:57:39.322+08:00,,2025-07-28T04:04:39.322+08:00,1196.54,1218.05
U5759,P139,男装_商品139,男装,,,,1462.73,
U3391,P112,男装_商品112,男装,2025-08-01T00:13:11.322+08:00,2025-08-01T00:40:11.322+08:00,,721.25,
U7499,P243,美妆_商品243,美妆,2025-08-01T02:56:20.322+08:00,2025-08-01T03:06:20.322+08:00,,1200.17,
U6934,P269,女装_商品269,女装,2025-07-28T23:03:06.322+08:00,,,999.01,
U5609,P235,男装_商品235,男装,2025-07-26T23:00:11.322+08:00,,2025-07-26T23:40:11.322+08:00,1190.89,1136.35
U1779,P288,美妆_商品288,美妆,2025-07-29T16:08:25.322+08:00,2025-07-29T16:36:25.322+08:00,,81.23,
U4583,P135,数码_商品135,数码,,,,1729.33,
U7984,P148,女装_商品148,女装,2025-07-31T10:30:07.322+08:00,2025-07-31T10:44:07.322+08:00,,53.0,
U2599,P133,男装_商品133,男装,2025-07-31T09:47:50.322+08:00,,2025-07-31T10:18:50.322+08:00,773.18,754.71
U8779,P214,男装_商品214,男装,,,,1717.29,
U5588,P113,数码_商品113,数码,2025-07-31T00:03:29.322+08:00,,,1474.33,
