user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U5895,P229,数码_商品229,数码,2025-07-27T13:07:37.322+08:00,,2025-07-27T14:05:37.322+08:00,1189.66,1225.5
U4420,P294,数码_商品294,数码,2025-07-30T22:58:23.322+08:00,,,1122.52,
U6068,P141,男装_商品141,男装,2025-07-26T17:36:06.322+08:00,,,237.85,
U1224,P314,女装_商品314,女装,2025-07-28T06:55:53.322+08:00,,,1085.11,
U6878,P113,男装_商品113,男装,2025-07-29T09:09:27.322+08:00,,,766.66,
U7622,P127,女装_商品127,女装,2025-07-27T19:04:07.322+08:00,,2025-07-27T19:12:07.322+08:00,888.59,890.9
U2210,P258,数码_商品258,数码,2025-07-27T07:11:03.322+08:00,,,424.53,
U5806,P205,男装_商品205,男装,,,,1465.46,
U8839,P276,男装_商品276,男装,2025-07-31T10:51:11.322+08:00,,,1571.08,
U1372,P132,美妆_商品132,美妆,2025-07-31T07:12:54.322+08:00,,2025-07-31T08:06:54.322+08:00,1814.33,1783.39
U7213,P224,美妆_商品224,美妆,2025-07-27T14:21:13.322+08:00,,,404.84,
U5290,P206,女装_商品206,女装,2025-07-26T17:23:44.322+08:00,,,1010.1,
U1962,P247,男装_商品247,男装,2025-07-30T23:29:44.322+08:00,2025-07-30T23:43:44.322+08:00,,1808.16,
U2499,P312,男装_商品312,男装,2025-07-26T01:00:02.322+08:00,,,1659.9,
U3252,P252,美妆_商品252,美妆,2025-08-01T11:04:22.322+08:00,,,421.01,
U4856,P238,数码_商品238,数码,2025-08-01T08:43:33.322+08:00,,,1056.59,
U9767,P125,美妆_商品125,美妆,2025-07-28T00:15:02.322+08:00,,2025-07-28T00:57:02.322+08:00,234.66,237.42
U1991,P222,女装_商品222,女装,2025-07-29T02:44:00.322+08:00,,,1334.8,
U7195,P279,男装_商品279,男装,2025-07-26T11:51:22.322+08:00,,2025-07-26T12:14:22.322+08:00,1486.91,1419.23
U3677,P293,女装_商品293,女装,2025-07-29T05:15:58.322+08:00,,,1904.75,
U3759,P226,女装_商品226,女装,2025-07-27T23:12:32.322+08:00,,,462.5,
U4091,P346,美妆_商品346,美妆,2025-08-01T14:28:23.322+08:00,,,1722.26,
U6092,P328,美妆_商品328,美妆,2025-07-26T05:12:15.322+08:00,,,1986.54,
U4342,P105,数码_商品105,数码,2025-07-31T14:42:44.322+08:00,,,623.34,
U5096,P137,美妆_商品137,美妆,2025-07-26T06:31:01.322+08:00,,2025-07-26T06:37:01.322+08:00,833.78,857.35
U4597,P255,美妆_商品255,美妆,2025-07-28T13:32:25.322+08:00,,,1610.68,
U4440,P245,女装_商品245,女装,2025-07-26T11:10:15.322+08:00,,,1290.15,
U8397,P263,女装_商品263,女装,2025-07-29T19:15:51.322+08:00,2025-07-29T19:21:51.322+08:00,,915.54,
U9604,P202,男装_商品202,男装,2025-07-30T04:23:49.322+08:00,,2025-07-30T05:20:49.322+08:00,337.65,351.88
U9722,P264,男装_商品264,男装,2025-07-29T08:57:25.322+08:00,,2025-07-29T09:07:25.322+08:00,1047.14,1038.91
U8001,P128,美妆_商品128,美妆,,,,466.45,
U1131,P277,女装_商品277,女装,2025-07-25T16:31:40.322+08:00,,2025-07-25T16:40:40.322+08:00,484.18,496.17
U6591,P257,女装_商品257,女装,2025-07-31T00:39:47.322+08:00,,,1424.99,
U6525,P332,美妆_商品332,美妆,2025-07-29T21:13:18.322+08:00,,2025-07-29T21:25:18.322+08:00,674.39,703.6
U8384,P308,美妆_商品308,美妆,2025-07-30T15:04:09.322+08:00,,,1172.42,
U3512,P319,美妆_商品319,美妆,2025-07-27T20:28:13.322+08:00,,2025-07-27T20:53:13.322+08:00,350.85,361.27
U1268,P254,数码_商品254,数码,,,,1644.65,
U6704,P331,美妆_商品331,美妆,2025-08-01T09:58:30.322+08:00,2025-08-01T10:23:30.322+08:00,,726.76,
U9207,P319,数码_商品319,数码,2025-07-26T23:13:02.322+08:00,,2025-07-26T23:31:02.322+08:00,1689.87,1736.62
U4323,P124,男装_商品124,男装,2025-07-26T23:33:34.322+08:00,,,1587.97,
U5872,P122,美妆_商品122,美妆,,,,1975.43,
U2695,P243,女装_商品243,女装,2025-07-26T04:07:28.322+08:00,,,52.57,
U9148,P285,美妆_商品285,美妆,2025-07-29T23:39:09.322+08:00,,,1492.84,
U3401,P313,美妆_商品313,美妆,2025-07-27T09:25:37.322+08:00,2025-07-27T09:51:37.322+08:00,,1347.4,
U2071,P307,男装_商品307,男装,2025-08-01T02:45:42.322+08:00,,,265.97,
U5160,P267,数码_商品267,数码,2025-07-25T16:52:16.322+08:00,,,1458.81,
U6343,P247,女装_商品247,女装,2025-07-29T18:50:25.322+08:00,2025-07-29T19:07:25.322+08:00,,184.77,
U6068,P131,数码_商品131,数码,2025-07-26T04:35:07.322+08:00,2025-07-26T04:47:07.322+08:00,2025-07-26T05:28:07.322+08:00,1042.04,1089.85
U3999,P118,男装_商品118,男装,2025-08-01T07:51:34.322+08:00,,,110.1,
U1811,P284,男装_商品284,男装,2025-07-28T04:00:56.322+08:00,,,1010.54,
U5141,P294,男装_商品294,男装,,,,320.61,
U9742,P340,美妆_商品340,美妆,2025-07-29T21:20:33.322+08:00,,,1261.43,
U3596,P309,女装_商品309,女装,2025-07-30T02:50:35.322+08:00,2025-07-30T03:00:35.322+08:00,,382.1,
U1709,P272,美妆_商品272,美妆,2025-07-30T00:00:26.322+08:00,,,186.5,
U8062,P304,男装_商品304,男装,,,,53.58,
U1963,P293,女装_商品293,女装,2025-07-26T23:22:39.322+08:00,,2025-07-27T00:15:39.322+08:00,40.36,42.01
U5588,P313,美妆_商品313,美妆,,,,173.03,
U4678,P311,女装_商品311,女装,,,,1385.84,
U9089,P311,美妆_商品311,美妆,,,,1300.23,
U2100,P234,女装_商品234,女装,2025-07-29T17:03:26.322+08:00,,,1241.11,
U2063,P273,数码_商品273,数码,,,,1426.3,
U9820,P346,女装_商品346,女装,,,,634.83,
