user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U6729,P243,男装_商品243,男装,2025-07-31T09:08:32.322+08:00,,,351.57,
U6478,P292,美妆_商品292,美妆,,,,1846.57,
U9853,P283,数码_商品283,数码,2025-07-29T16:54:15.322+08:00,,,785.17,
U1582,P205,美妆_商品205,美妆,2025-07-27T05:59:41.322+08:00,2025-07-27T06:20:41.322+08:00,2025-07-27T06:59:41.322+08:00,234.59,234.87
U6501,P330,男装_商品330,男装,2025-07-25T23:40:38.322+08:00,,,1319.38,
U2197,P349,男装_商品349,男装,2025-07-30T20:48:31.322+08:00,,2025-07-30T21:23:31.322+08:00,352.65,344.55
U6005,P102,男装_商品102,男装,2025-08-01T08:50:09.322+08:00,2025-08-01T08:58:09.322+08:00,,110.27,
U1605,P263,数码_商品263,数码,,,,345.85,
U3392,P274,男装_商品274,男装,2025-07-29T04:15:56.322+08:00,2025-07-29T04:31:56.322+08:00,,1226.9,
U6480,P296,男装_商品296,男装,2025-07-31T13:39:26.322+08:00,2025-07-31T13:54:26.322+08:00,,1617.56,
U6951,P297,美妆_商品297,美妆,2025-07-26T15:28:37.322+08:00,2025-07-26T15:33:37.322+08:00,,1609.17,
U9392,P129,数码_商品129,数码,2025-07-28T23:04:21.322+08:00,,,71.61,
U6739,P211,男装_商品211,男装,2025-07-27T22:30:33.322+08:00,2025-07-27T22:32:33.322+08:00,,259.51,
U5065,P327,男装_商品327,男装,2025-07-27T17:18:39.322+08:00,,2025-07-27T18:13:39.322+08:00,661.62,666.28
U4083,P113,数码_商品113,数码,2025-07-29T16:50:35.322+08:00,2025-07-29T17:07:35.322+08:00,,27.66,
U2995,P132,女装_商品132,女装,2025-07-29T07:51:45.322+08:00,,,36.77,
U3733,P345,美妆_商品345,美妆,2025-07-27T03:35:53.322+08:00,,,1856.47,
U5104,P213,女装_商品213,女装,2025-07-28T00:33:40.322+08:00,,,613.89,
U7566,P280,数码_商品280,数码,2025-07-27T01:53:40.322+08:00,,,653.96,
U5643,P234,美妆_商品234,美妆,,,,1325.78,
U5964,P120,男装_商品120,男装,2025-07-30T05:16:46.322+08:00,,,914.77,
U8263,P208,数码_商品208,数码,2025-07-25T23:40:15.322+08:00,2025-07-26T00:05:15.322+08:00,2025-07-25T23:52:15.322+08:00,599.56,605.81
U7590,P219,美妆_商品219,美妆,,,,1479.1,
U6440,P135,男装_商品135,男装,2025-07-26T00:55:40.322+08:00,,2025-07-26T01:49:40.322+08:00,1989.52,1974.34
