user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U4001,P207,数码_商品207,数码,2025-07-30T22:52:18.322+08:00,,,1661.73,
U7913,P127,女装_商品127,女装,2025-08-01T00:42:48.322+08:00,,,842.0,
U6560,P114,美妆_商品114,美妆,,,,1865.4,
U1289,P265,男装_商品265,男装,,,,1511.09,
U7771,P288,数码_商品288,数码,2025-07-31T01:02:39.322+08:00,,2025-07-31T01:16:39.322+08:00,267.12,260.03
U5206,P315,女装_商品315,女装,2025-07-28T10:20:06.322+08:00,2025-07-28T10:44:06.322+08:00,,714.22,
U1598,P245,男装_商品245,男装,2025-07-26T12:14:56.322+08:00,2025-07-26T12:32:56.322+08:00,,298.3,
U8520,P312,美妆_商品312,美妆,2025-07-29T21:32:02.322+08:00,,,1874.81,
U7556,P309,数码_商品309,数码,2025-07-26T16:51:28.322+08:00,2025-07-26T17:16:28.322+08:00,,228.27,
U4901,P124,女装_商品124,女装,2025-07-29T21:35:49.322+08:00,,,1996.16,
U7764,P307,数码_商品307,数码,2025-07-26T04:51:28.322+08:00,2025-07-26T05:11:28.322+08:00,2025-07-26T05:36:28.322+08:00,225.42,225.12
U5491,P146,女装_商品146,女装,2025-07-25T19:40:35.322+08:00,,,1311.94,
U4375,P237,美妆_商品237,美妆,2025-07-28T23:30:51.322+08:00,,,970.14,
U5128,P210,男装_商品210,男装,2025-07-31T01:09:25.322+08:00,,,1465.72,
U7761,P210,男装_商品210,男装,,,,819.06,
U5149,P211,美妆_商品211,美妆,2025-07-27T19:21:55.322+08:00,,,515.99,
U8336,P246,男装_商品246,男装,2025-08-01T02:53:21.322+08:00,,,732.7,
U9944,P306,美妆_商品306,美妆,2025-07-29T21:34:14.322+08:00,,2025-07-29T21:45:14.322+08:00,1864.51,1957.13
U6629,P129,数码_商品129,数码,,,,595.77,
U3625,P280,美妆_商品280,美妆,2025-08-01T02:03:31.322+08:00,,,1727.44,
U9107,P144,美妆_商品144,美妆,2025-07-26T09:47:18.322+08:00,,,1996.7,
U5946,P225,男装_商品225,男装,2025-07-29T05:44:47.322+08:00,,,842.46,
U3470,P134,女装_商品134,女装,,,,1555.87,
U2228,P244,女装_商品244,女装,2025-07-27T04:24:32.322+08:00,2025-07-27T04:35:32.322+08:00,,1931.49,
U9299,P125,数码_商品125,数码,2025-07-30T03:49:17.322+08:00,,,1162.8,
U3669,P286,男装_商品286,男装,2025-08-01T05:12:00.322+08:00,2025-08-01T05:34:00.322+08:00,,688.01,
U2147,P146,女装_商品146,女装,2025-07-28T00:00:29.322+08:00,2025-07-28T00:14:29.322+08:00,,1197.74,
U1916,P202,男装_商品202,男装,2025-07-28T07:06:35.322+08:00,2025-07-28T07:09:35.322+08:00,,491.02,
U5730,P135,女装_商品135,女装,2025-07-26T11:26:41.322+08:00,,,1744.56,
U9682,P203,美妆_商品203,美妆,2025-07-29T07:01:47.322+08:00,,,1178.38,
U8523,P112,男装_商品112,男装,2025-07-26T14:13:35.322+08:00,,,1037.32,
U8054,P275,男装_商品275,男装,,,,1531.34,
U2944,P226,男装_商品226,男装,,,,1529.08,
U4764,P250,美妆_商品250,美妆,2025-07-31T17:58:15.322+08:00,2025-07-31T18:02:15.322+08:00,,1736.91,
U4618,P338,女装_商品338,女装,,,,778.13,
U7827,P262,美妆_商品262,美妆,,,,459.91,
U7709,P317,女装_商品317,女装,2025-07-25T23:14:00.322+08:00,2025-07-25T23:19:00.322+08:00,2025-07-25T23:45:00.322+08:00,847.43,819.43
U1355,P271,女装_商品271,女装,2025-07-27T08:32:30.322+08:00,,,1473.96,
U9333,P313,男装_商品313,男装,2025-07-27T04:01:13.322+08:00,2025-07-27T04:06:13.322+08:00,2025-07-27T04:43:13.322+08:00,593.7,583.68
U3002,P334,数码_商品334,数码,2025-08-01T07:06:10.322+08:00,,2025-08-01T07:38:10.322+08:00,1868.44,1918.95
U6228,P219,女装_商品219,女装,2025-07-30T07:03:12.322+08:00,,,1568.13,
U1041,P218,美妆_商品218,美妆,2025-07-28T07:03:59.322+08:00,2025-07-28T07:17:59.322+08:00,,589.39,
U5062,P126,女装_商品126,女装,,,,1073.66,
U2884,P143,男装_商品143,男装,2025-07-29T08:50:55.322+08:00,,,428.59,
U5835,P240,女装_商品240,女装,2025-07-31T13:41:29.322+08:00,2025-07-31T14:00:29.322+08:00,,1682.98,
U8715,P245,女装_商品245,女装,2025-07-30T12:50:39.322+08:00,,,391.67,
U6649,P344,美妆_商品344,美妆,2025-07-25T20:47:27.322+08:00,,,1796.78,
U5517,P149,女装_商品149,女装,2025-07-25T23:29:41.322+08:00,,,1441.55,
U6956,P223,男装_商品223,男装,,,,1907.6,
U4471,P319,美妆_商品319,美妆,2025-07-28T23:58:34.322+08:00,2025-07-29T00:23:34.322+08:00,2025-07-29T00:07:34.322+08:00,1960.71,1886.01
U8830,P228,数码_商品228,数码,2025-07-29T00:48:25.322+08:00,,,106.49,
U4936,P299,数码_商品299,数码,2025-08-01T00:13:57.322+08:00,,,742.47,
U1726,P305,女装_商品305,女装,2025-07-30T09:31:57.322+08:00,,,156.93,
U3475,P291,男装_商品291,男装,,,,905.78,
