user_id,product_id,product_name,category,visit_time,collect_time,pay_time,price,pay_amount
U8100,P316,男装_商品316,男装,2025-07-27T11:16:50.322+08:00,2025-07-27T11:26:50.322+08:00,,446.95,
U9713,P251,美妆_商品251,美妆,2025-07-27T11:47:11.322+08:00,,,1662.82,
U7628,P250,数码_商品250,数码,2025-07-31T19:22:37.322+08:00,,,950.24,
U9305,P210,女装_商品210,女装,2025-07-28T15:29:41.322+08:00,,,766.65,
U1531,P284,美妆_商品284,美妆,2025-07-30T22:42:00.322+08:00,2025-07-30T23:00:00.322+08:00,,534.9,
U9044,P292,数码_商品292,数码,2025-07-30T01:08:41.322+08:00,,,1096.39,
U6125,P339,男装_商品339,男装,2025-07-27T20:25:08.322+08:00,2025-07-27T20:55:08.322+08:00,,265.44,
U3962,P337,女装_商品337,女装,2025-07-28T16:32:35.322+08:00,,2025-07-28T16:46:35.322+08:00,236.41,228.86
U8519,P300,美妆_商品300,美妆,2025-07-31T20:07:18.322+08:00,,,438.71,
U4083,P336,数码_商品336,数码,2025-07-29T21:34:34.322+08:00,2025-07-29T21:38:34.322+08:00,,484.83,
U9819,P215,女装_商品215,女装,2025-07-26T12:43:28.322+08:00,,,837.96,
U7728,P238,男装_商品238,男装,2025-07-31T21:59:36.322+08:00,2025-07-31T22:22:36.322+08:00,,1514.63,
U8357,P323,女装_商品323,女装,2025-07-30T10:46:05.322+08:00,2025-07-30T11:07:05.322+08:00,,517.4,
U4552,P129,数码_商品129,数码,2025-07-26T14:49:00.322+08:00,,,1516.66,
U6454,P125,数码_商品125,数码,2025-07-27T15:00:28.322+08:00,,,1075.3,
U4237,P272,美妆_商品272,美妆,2025-08-01T06:46:11.322+08:00,,,1441.6,
U1463,P131,美妆_商品131,美妆,2025-08-01T09:57:46.322+08:00,,,1125.01,
U9369,P257,美妆_商品257,美妆,2025-07-28T00:13:17.322+08:00,,,116.24,
U8182,P343,女装_商品343,女装,2025-07-25T17:52:50.322+08:00,2025-07-25T18:15:50.322+08:00,,1212.34,
U7878,P218,男装_商品218,男装,,,,217.45,
U4434,P296,男装_商品296,男装,2025-07-28T02:01:43.322+08:00,,,1675.17,
U9663,P296,美妆_商品296,美妆,2025-07-31T20:58:10.322+08:00,,,905.96,
U4912,P210,美妆_商品210,美妆,2025-07-26T22:19:50.322+08:00,,2025-07-26T23:03:50.322+08:00,957.87,940.8
U5384,P294,美妆_商品294,美妆,2025-07-29T12:41:50.322+08:00,,,1523.96,
U6107,P260,女装_商品260,女装,2025-07-27T07:46:59.322+08:00,,,1598.44,
U6318,P134,美妆_商品134,美妆,2025-07-28T00:45:15.322+08:00,,,1133.09,
U8142,P333,男装_商品333,男装,2025-08-01T13:39:33.322+08:00,2025-08-01T14:00:33.322+08:00,,324.96,
U9448,P107,美妆_商品107,美妆,2025-07-31T04:24:57.322+08:00,,,1823.76,
U2746,P143,男装_商品143,男装,2025-07-27T19:43:48.322+08:00,2025-07-27T20:01:48.322+08:00,,630.77,
U9937,P104,美妆_商品104,美妆,2025-07-30T02:35:48.322+08:00,,,277.45,
U6108,P223,美妆_商品223,美妆,,,,163.06,
U5798,P257,男装_商品257,男装,2025-07-30T10:58:25.322+08:00,,2025-07-30T11:45:25.322+08:00,1820.94,1758.0
U6833,P282,男装_商品282,男装,2025-07-27T11:06:24.322+08:00,,2025-07-27T11:26:24.322+08:00,1302.55,1250.56
U7326,P286,男装_商品286,男装,2025-07-31T06:01:44.322+08:00,2025-07-31T06:05:44.322+08:00,,302.07,
U9322,P273,男装_商品273,男装,2025-07-29T07:44:50.322+08:00,2025-07-29T07:59:50.322+08:00,2025-07-29T08:08:50.322+08:00,367.6,368.63
U3913,P267,美妆_商品267,美妆,2025-07-26T01:59:42.322+08:00,2025-07-26T02:27:42.322+08:00,,751.61,
U4717,P267,美妆_商品267,美妆,2025-07-28T09:43:15.322+08:00,2025-07-28T10:03:15.322+08:00,2025-07-28T10:06:15.322+08:00,145.9,142.86
U7174,P104,美妆_商品104,美妆,2025-07-29T06:46:58.322+08:00,,,1497.0,
U1079,P203,美妆_商品203,美妆,2025-07-30T01:52:35.322+08:00,,,958.67,
U9525,P126,女装_商品126,女装,,,,1419.58,
U3542,P215,数码_商品215,数码,2025-07-26T14:23:07.322+08:00,,,1955.66,
U6822,P242,男装_商品242,男装,2025-07-25T19:17:06.322+08:00,2025-07-25T19:18:06.322+08:00,2025-07-25T19:54:06.322+08:00,211.31,218.32
U2184,P208,女装_商品208,女装,2025-07-26T04:28:50.322+08:00,,,1010.31,
U6560,P219,美妆_商品219,美妆,2025-07-26T06:06:47.322+08:00,2025-07-26T06:34:47.322+08:00,,334.69,
U7560,P297,数码_商品297,数码,2025-07-26T15:51:19.322+08:00,2025-07-26T16:03:19.322+08:00,2025-07-26T16:24:19.322+08:00,1356.71,1391.87
U5163,P274,女装_商品274,女装,,,,1274.16,
U1102,P218,美妆_商品218,美妆,2025-07-28T23:14:21.322+08:00,,,1381.9,
U3515,P278,男装_商品278,男装,2025-07-30T11:41:40.322+08:00,,2025-07-30T12:35:40.322+08:00,1113.23,1080.17
U4950,P108,男装_商品108,男装,2025-08-01T01:26:21.322+08:00,,,1271.35,
U4906,P336,数码_商品336,数码,,,,1536.9,
U3438,P108,男装_商品108,男装,2025-07-30T18:30:15.322+08:00,,,536.8,
U2639,P347,美妆_商品347,美妆,2025-07-30T10:25:44.322+08:00,2025-07-30T10:26:44.322+08:00,,83.36,
U6536,P345,女装_商品345,女装,2025-07-30T20:57:32.322+08:00,,,108.31,
U8903,P136,男装_商品136,男装,2025-07-27T19:31:00.322+08:00,,2025-07-27T20:08:00.322+08:00,288.25,294.98
U9730,P310,男装_商品310,男装,2025-07-29T16:22:16.322+08:00,2025-07-29T16:36:16.322+08:00,,1210.87,
U5589,P246,数码_商品246,数码,,,,403.83,
U1358,P221,男装_商品221,男装,2025-07-25T23:40:42.322+08:00,2025-07-26T00:10:42.322+08:00,2025-07-26T00:18:42.322+08:00,1992.06,1955.69
U8401,P146,美妆_商品146,美妆,,,,1330.04,
U9921,P144,男装_商品144,男装,2025-07-25T22:16:07.322+08:00,,2025-07-25T22:45:07.322+08:00,432.16,415.43
U7139,P285,男装_商品285,男装,2025-07-30T08:00:48.322+08:00,,,1705.32,
U8157,P305,女装_商品305,女装,2025-07-26T01:37:42.322+08:00,2025-07-26T02:03:42.322+08:00,,1672.5,
U2980,P226,数码_商品226,数码,,,,1783.46,
